Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,error
70.7,8.02,-3.56,8.91,-3.89,-0.8900000000000006,0.33000000000000007,0.9492101980067434
70.8,8.12,-3.78,8.82,-3.57,-0.7000000000000011,-0.20999999999999996,0.7308214556237395
70.9,8.239999999999998,-3.7399999999999998,9.11,-3.74,-0.870000000000001,4.440892098500626e-16,0.870000000000001
71.0,8.059999999999999,-3.62,9.44,-3.79,-1.3800000000000008,0.16999999999999993,1.3904315876734108
71.1,8.2,-3.7,9.25,-4.06,-1.0500000000000007,0.35999999999999943,1.1100000000000005
71.2,8.2,-3.7,9.19,-3.74,-0.9900000000000002,0.040000000000000036,0.9908077512817511
71.3,8.2,-3.7,9.47,-3.92,-1.2700000000000014,0.21999999999999975,1.288914271780712
71.4,8.2,-3.7,9.74,-4.11,-1.540000000000001,0.41000000000000014,1.593643623900903
71.5,8.2,-3.7,9.43,-4.23,-1.2300000000000004,0.5300000000000002,1.3393281898026344
71.6,8.2,-3.7,9.69,-4.44,-1.4900000000000002,0.7400000000000002,1.6636405861844081
71.7,8.2,-3.7,9.39,-4.59,-1.1900000000000013,0.8899999999999997,1.4860013458944115
71.8,8.2,-3.7,9.32,-4.92,-1.120000000000001,1.2199999999999998,1.6561400906928139
71.9,8.2,-3.7,9.05,-4.72,-0.8500000000000014,1.0199999999999996,1.3277424449041317
72.0,8.28,-3.72,9.29,-4.48,-1.0099999999999998,0.7600000000000002,1.2640015822774906
72.1,8.2,-3.7,9.13,-4.19,-0.9300000000000015,0.4900000000000002,1.0511898020814334
72.2,8.2,-3.7,9.06,-4.51,-0.8600000000000012,0.8099999999999996,1.1813974775662937
72.3,8.2,-3.7,9.29,-4.27,-1.0899999999999999,0.5699999999999994,1.230040649734796
72.4,8.7,-4.0200000000000005,9.06,-4.03,-0.3600000000000012,0.009999999999999787,0.36013886210738333
72.5,8.719999999999999,-4.14,9.33,-4.23,-0.6100000000000012,0.09000000000000075,0.6166036003787212
72.6,8.7,-4.1,9.66,-4.16,-0.9600000000000009,0.0600000000000005,0.9618731725128847
72.7,8.7,-4.1,9.58,-3.83,-0.8800000000000008,-0.2699999999999996,0.9204890004774643
72.8,8.7,-4.1,9.89,-3.7,-1.1900000000000013,-0.39999999999999947,1.2554282137979864
72.9,8.7,-4.1,9.63,-3.5,-0.9300000000000015,-0.5999999999999996,1.106752004741804
73.0,8.74,-4.08,9.7,-3.82,-0.9599999999999991,-0.26000000000000023,0.9945853407325076
73.1,8.7,-4.1,9.61,-4.14,-0.9100000000000001,0.040000000000000036,0.9108786966440704
73.2,8.7,-4.1,9.69,-3.82,-0.9900000000000002,-0.2799999999999998,1.0288342918079667
73.3,8.7,-4.1,10.01,-3.72,-1.3100000000000005,-0.37999999999999945,1.364001466274872
73.4,8.7,-4.1,9.12,-3.47,-0.41999999999999993,-0.6299999999999994,0.7571657678474373
73.5,8.7,-4.1,9.45,-3.42,-0.75,-0.6799999999999997,1.0123734488813896
73.6,8.7,-4.1,9.3,-3.72,-0.6000000000000014,-0.37999999999999945,0.7102112361825891
73.7,8.7,-4.1,8.97,-3.77,-0.27000000000000135,-0.3299999999999996,0.4263801121065574
73.8,8.9,-3.7600000000000002,8.85,-4.09,0.05000000000000071,0.3299999999999996,0.33376638536557246
73.9,8.9,-3.8,8.95,-3.77,-0.049999999999998934,-0.029999999999999805,0.05830951894845199
74.0,8.9,-3.9199999999999995,8.81,-3.46,0.08999999999999986,-0.4599999999999995,0.4687216658103181
74.1,8.9,-3.8,9.06,-3.24,-0.16000000000000014,-0.5599999999999996,0.5824087911424412
74.2,8.9,-3.8,8.81,-3.01,0.08999999999999986,-0.79,0.7951100552753688
74.3,8.9,-3.8,8.56,-3.23,0.33999999999999986,-0.5699999999999998,0.6637017402418045
74.4,8.9,-3.8,8.24,-3.14,0.6600000000000001,-0.6599999999999997,0.9333809511662426
74.5,8.9,-3.8,8.06,-3.43,0.8399999999999999,-0.36999999999999966,0.9178779875342907
74.6,8.9,-3.8,8.37,-3.55,0.5300000000000011,-0.25,0.5860034129593454
74.7,8.9,-3.8,8.4,-3.22,0.5,-0.5799999999999996,0.7657675887630656
74.8,8.9,-3.8,8.16,-3.45,0.7400000000000002,-0.34999999999999964,0.8185963596303125
74.9,8.9,-3.8,8.05,-3.13,0.8499999999999996,-0.6699999999999999,1.0823123393919147
75.0,8.76,-3.8200000000000003,7.73,-3.22,1.0299999999999994,-0.6000000000000001,1.1920151005754913
75.1,8.459999999999999,-3.7399999999999998,8.06,-3.28,0.3999999999999986,-0.45999999999999996,0.6095900261651258
75.2,8.62,-3.4200000000000004,7.98,-3.6,0.6399999999999988,0.17999999999999972,0.6648308055437853
75.3,8.2,-3.6,7.69,-3.44,0.5099999999999989,-0.16000000000000014,0.5345091205957098
75.4,8.2,-3.6,7.59,-3.12,0.6099999999999994,-0.48,0.7762087348130008
75.5,8.2,-3.6,7.34,-2.9,0.8599999999999994,-0.7000000000000002,1.1088733020503285
75.6,8.2,-3.6,7.63,-2.74,0.5699999999999994,-0.8599999999999999,1.0317460927960906
75.7,8.2,-3.6,7.89,-2.52,0.3099999999999996,-1.08,1.1236102527122116
75.8,8.2,-3.6,7.56,-2.46,0.6399999999999997,-1.1400000000000001,1.3073637596323373
75.9,8.2,-3.6,7.37,-2.74,0.8299999999999992,-0.8599999999999999,1.1951987282456413
76.0,8.260000000000002,-3.5799999999999996,7.69,-2.66,0.5700000000000012,-0.9199999999999995,1.0822661410207752
76.1,8.2,-3.6,7.83,-2.96,0.3699999999999992,-0.6400000000000001,0.7392563831310485
76.2,8.2,-3.6,7.68,-2.67,0.5199999999999996,-0.9300000000000002,1.0655045753069294
76.3,8.2,-3.6,7.71,-3.0,0.4899999999999993,-0.6000000000000001,0.7746612162745721
76.4,8.2,-3.6,7.45,-2.79,0.7499999999999991,-0.81,1.1039021695784454
76.5,8.2,-3.6,7.7,-2.58,0.4999999999999991,-1.02,1.1359577456930336
76.6,8.2,-3.6,7.52,-2.3,0.6799999999999997,-1.3000000000000003,1.4671059948074645
76.7,8.2,-3.6,7.75,-2.05,0.4499999999999993,-1.5500000000000003,1.6140012391568972
76.8,8.2,-3.6,8.01,-1.85,0.1899999999999995,-1.75,1.760284067984483
76.9,8.2,-3.6,8.19,-2.14,0.009999999999999787,-1.46,1.4600342461736984
77.0,8.120000000000001,-3.5799999999999996,8.01,-2.41,0.11000000000000121,-1.1699999999999995,1.1751595636338068
77.1,8.2,-3.6,7.69,-2.3,0.5099999999999989,-1.3000000000000003,1.3964598096615597
77.2,8.2,-3.6,7.94,-2.08,0.2599999999999989,-1.52,1.5420765220960986
77.3,8.2,-3.6,8.19,-2.31,0.009999999999999787,-1.29,1.2900387591076479
77.4,8.2,-3.6,8.14,-2.64,0.05999999999999872,-0.96,0.9618731725128837
77.5,8.2,-3.6,8.38,-2.87,-0.1800000000000015,-0.73,0.751864349467376
77.6,8.2,-3.6,8.54,-2.57,-0.33999999999999986,-1.0300000000000002,1.0846658471621573
77.7,8.2,-3.6,8.41,-2.88,-0.21000000000000085,-0.7200000000000002,0.7500000000000004
77.8,8.2,-3.6,8.08,-2.94,0.11999999999999922,-0.6600000000000001,0.6708203932499369
77.9,8.2,-3.6,7.77,-3.07,0.4299999999999997,-0.5300000000000002,0.6824954212300621
78.0,8.22,-3.5799999999999996,8.1,-3.13,0.120000000000001,-0.44999999999999973,0.4657252408878007
78.1,8.2,-3.6,7.83,-3.33,0.3699999999999992,-0.27,0.45803929962395085
78.2,8.2,-3.6,7.5,-3.38,0.6999999999999993,-0.2200000000000002,0.7337574531137651
78.3,8.2,-3.6,7.38,-3.69,0.8199999999999994,0.08999999999999986,0.8249242389456131
78.4,8.2,-3.6,7.27,-4.0,0.9299999999999997,0.3999999999999999,1.0123734488813894
78.5,8.2,-3.6,7.6,-4.07,0.5999999999999996,0.4700000000000002,0.7621679604916489
78.6,8.2,-3.6,7.32,-4.26,0.879999999999999,0.6599999999999997,1.099999999999999
78.7,8.2,-3.6,7.52,-3.99,0.6799999999999997,0.3900000000000001,0.7839005038906403
78.8,8.2,-3.6,7.71,-4.27,0.4899999999999993,0.6699999999999995,0.8300602387778845
78.9,8.2,-3.6,7.91,-4.54,0.28999999999999915,0.94,0.9837174391053558
79.0,8.2,-3.6799999999999997,7.67,-4.77,0.5299999999999994,1.0899999999999999,1.2120231020900547
79.1,8.2,-3.6,7.7,-4.44,0.4999999999999991,0.8400000000000003,0.9775479527879948
79.2,8.2,-3.6,7.36,-4.45,0.839999999999999,0.8500000000000001,1.1950313803411183
79.3,8.2,-3.6,7.61,-4.67,0.589999999999999,1.0699999999999998,1.2218837915284737
79.4,8.2,-3.6,7.87,-4.88,0.3299999999999992,1.2799999999999998,1.3218547575282236
79.5,8.2,-3.6,7.92,-5.21,0.27999999999999936,1.6099999999999999,1.634166454190025
79.6,8.2,-3.6,8.13,-5.47,0.06999999999999851,1.8699999999999997,1.8713097017864249
79.7,8.2,-3.6,8.3,-5.18,-0.10000000000000142,1.5799999999999996,1.5831613941730638
79.8,8.2,-3.6,8.16,-4.88,0.03999999999999915,1.2799999999999998,1.2806248474865694
79.9,8.2,-3.6,8.49,-4.86,-0.2900000000000009,1.2600000000000002,1.2929423807734053
80.0,8.219999999999999,-3.8,8.81,-4.95,-0.5900000000000016,1.1500000000000004,1.2925169244539905
80.1,8.2,-4.24,8.69,-4.64,-0.4900000000000002,0.39999999999999947,0.6325345840347386
80.2,8.18,-4.46,8.52,-4.93,-0.33999999999999986,0.46999999999999975,0.5800862004909267
80.3,8.1,-4.7,8.64,-5.24,-0.5400000000000009,0.54,0.7636753236814721
80.4,8.1,-4.7,8.42,-5.49,-0.3200000000000003,0.79,0.8523496934944016
80.5,8.1,-4.7,8.18,-5.71,-0.08000000000000007,1.0099999999999998,1.0131633629380798
80.6,8.1,-4.7,8.4,-5.96,-0.3000000000000007,1.2599999999999998,1.2952219886953742
80.7,8.1,-4.7,8.62,-5.71,-0.5199999999999996,1.0099999999999998,1.1360017605620156
80.8,8.1,-4.7,8.61,-6.05,-0.5099999999999998,1.3499999999999996,1.443121616496683
80.9,8.1,-4.7,8.29,-5.98,-0.1899999999999995,1.2800000000000002,1.2940247292845684
81.0,8.120000000000001,-4.68,8.59,-6.11,-0.46999999999999886,1.4300000000000006,1.5052574530624323
81.1,8.1,-4.7,8.26,-6.12,-0.16000000000000014,1.42,1.4289856542317
81.2,8.1,-4.7,8.44,-5.84,-0.33999999999999986,1.1399999999999997,1.1896217886370437
81.3,8.1,-4.7,8.22,-5.58,-0.120000000000001,0.8799999999999999,0.8881441324469808
81.4,8.1,-4.7,7.89,-5.54,0.20999999999999996,0.8399999999999999,0.8658521813797087
81.5,8.1,-4.7,7.61,-5.72,0.4899999999999993,1.0199999999999996,1.1315917991926234
81.6,8.1,-4.7,7.28,-5.67,0.8199999999999994,0.9699999999999998,1.2701574705523715
81.7,8.1,-4.7,6.98,-5.54,1.1199999999999992,0.8399999999999999,1.3999999999999992
81.8,8.1,-4.7,7.21,-5.78,0.8899999999999997,1.08,1.3994641831786905
81.9,8.1,-4.7,7.47,-5.58,0.6299999999999999,0.8799999999999999,1.0822661410207748
82.0,8.059999999999999,-4.86,7.76,-5.41,0.29999999999999893,0.5499999999999998,0.6264982043070827
82.1,7.88,-5.24,7.43,-5.43,0.4500000000000002,0.1899999999999995,0.4884669896727925
82.2,7.88,-5.26,7.73,-5.29,0.14999999999999947,0.03000000000000025,0.15297058540778308
82.3,7.94,-5.32,7.68,-5.62,0.2600000000000007,0.2999999999999998,0.3969886648255845
82.4,7.9,-5.3,7.39,-5.79,0.5100000000000007,0.4900000000000002,0.7072481884034776
82.5,7.9,-5.3,7.31,-5.47,0.5900000000000007,0.16999999999999993,0.6140032573203508
82.6,7.9,-5.3,7.4,-5.15,0.5,-0.14999999999999947,0.5220153254455274
82.7,7.9,-5.3,7.14,-5.35,0.7600000000000007,0.04999999999999982,0.7616429609731852
82.8,7.9,-5.3,7.32,-5.63,0.5800000000000001,0.33000000000000007,0.667308024828115
82.9,7.9,-5.3,7.15,-5.91,0.75,0.6100000000000003,0.9667471230885564
83.0,7.88,-5.38,7.41,-6.11,0.46999999999999975,0.7300000000000004,0.8682165628459297
83.1,7.9,-5.3,7.72,-6.22,0.1800000000000006,0.9199999999999999,0.9374433316206372
83.2,7.9,-5.3,8.0,-6.04,-0.09999999999999964,0.7400000000000002,0.7467261881037789
83.3,7.9,-5.3,8.33,-6.06,-0.4299999999999997,0.7599999999999998,0.8732124598286487
83.4,7.9,-5.3,8.02,-5.93,-0.11999999999999922,0.6299999999999999,0.6413267497929582
83.5,7.9,-5.3,8.29,-6.13,-0.3899999999999988,0.8300000000000001,0.9170605214488295
83.6,7.9,-5.3,7.96,-6.08,-0.05999999999999961,0.7800000000000002,0.782304288624318
83.7,7.9,-5.3,8.19,-6.33,-0.28999999999999915,1.0300000000000002,1.0700467279516348
83.8,7.9,-5.3,8.04,-6.03,-0.1399999999999988,0.7300000000000004,0.7433034373659254
83.9,7.9,-5.3,7.9,-6.33,0.0,1.0300000000000002,1.0300000000000002
84.0,7.8199999999999985,-5.42,8.05,-6.04,-0.2300000000000022,0.6200000000000001,0.6612866246946184
84.1,7.9,-5.3,7.74,-6.14,0.16000000000000014,0.8399999999999999,0.8551023330572779
84.2,7.9,-5.3,8.07,-6.17,-0.16999999999999993,0.8700000000000001,0.8864536084872124
84.3,7.9,-5.3,7.75,-6.08,0.15000000000000036,0.7800000000000002,0.7942921376924239
84.4,7.9,-5.3,8.03,-6.26,-0.129999999999999,0.96,0.9687620966986682
84.5,7.9,-5.3,8.29,-6.06,-0.3899999999999988,0.7599999999999998,0.8542247947700878
84.6,7.9,-5.3,7.99,-5.91,-0.08999999999999986,0.6100000000000003,0.6166036003787201
84.7,7.9,-5.3,8.19,-5.64,-0.28999999999999915,0.33999999999999986,0.4468780594300859
84.8,7.9,-5.3,7.88,-5.75,0.020000000000000462,0.4500000000000002,0.4504442251822085
84.9,7.9,-5.3,7.95,-6.08,-0.04999999999999982,0.7800000000000002,0.7816009211867655
85.0,7.959999999999999,-5.46,8.28,-6.05,-0.3200000000000003,0.5899999999999999,0.6711929677819933
85.1,7.88,-5.92,8.51,-6.29,-0.6299999999999999,0.3700000000000001,0.7306161783043131
85.2,7.9,-5.9,8.77,-6.5,-0.8699999999999992,0.5999999999999996,1.0568348972285113
85.3,7.9,-5.9,8.81,-6.17,-0.9100000000000001,0.2699999999999996,0.9492101980067429
85.4,7.9,-5.9,8.94,-5.86,-1.0399999999999991,-0.040000000000000036,1.040768946500614
85.5,7.9,-5.9,8.61,-5.88,-0.7099999999999991,-0.020000000000000462,0.7102816342831896
85.6,7.9,-5.9,8.93,-5.99,-1.0299999999999994,0.08999999999999986,1.033924562045026
85.7,7.9,-5.9,8.62,-5.87,-0.7199999999999989,-0.03000000000000025,0.7206247289678578
85.8,7.9,-5.9,8.3,-5.75,-0.40000000000000036,-0.15000000000000036,0.427200187265877
85.9,7.9,-5.9,8.27,-5.41,-0.3699999999999992,-0.4900000000000002,0.6140032573203498
86.0,7.94,-5.86,8.38,-5.1,-0.4400000000000004,-0.7600000000000007,0.8781799360040067
86.1,7.9,-5.9,8.26,-4.79,-0.35999999999999943,-1.1100000000000003,1.1669190203266036
86.2,7.9,-5.9,8.28,-4.46,-0.379999999999999,-1.4400000000000004,1.4892951352905173
86.3,7.9,-5.9,8.6,-4.56,-0.6999999999999993,-1.3400000000000007,1.511820095117141
86.4,7.9,-5.9,8.92,-4.47,-1.0199999999999996,-1.4300000000000006,1.7565022060902744
86.5,7.9,-5.9,8.68,-4.7,-0.7799999999999994,-1.2000000000000002,1.4312232530251874
86.6,7.9,-5.9,8.37,-4.83,-0.46999999999999886,-1.0700000000000003,1.1686744627996282
86.7,7.9,-5.9,8.26,-4.52,-0.35999999999999943,-1.3800000000000008,1.4261837188805662
86.8,7.9,-5.9,8.09,-4.81,-0.1899999999999995,-1.0900000000000007,1.106435718873899
86.9,7.9,-5.9,8.26,-5.1,-0.35999999999999943,-0.8000000000000007,0.8772684879784528
87.0,7.9,-5.88,8.43,-4.81,-0.5299999999999994,-1.0700000000000003,1.1940686747419513
87.1,7.9,-5.9,8.14,-4.97,-0.2400000000000002,-0.9300000000000006,0.9604686356149279
87.2,7.9,-5.9,7.9,-5.2,0.0,-0.7000000000000002,0.7000000000000002
87.3,7.9,-5.9,7.94,-5.53,-0.040000000000000036,-0.3700000000000001,0.37215588131856797
87.4,7.9,-5.9,8.28,-5.55,-0.379999999999999,-0.35000000000000053,0.5166236541235792
87.5,7.9,-5.9,8.55,-5.36,-0.6500000000000004,-0.54,0.8450443775329202
87.6,7.9,-5.9,8.5,-5.03,-0.5999999999999996,-0.8700000000000001,1.0568348972285122
87.7,7.9,-5.9,8.83,-5.01,-0.9299999999999997,-0.8900000000000006,1.287245120402482
87.8,7.9,-5.9,8.82,-5.35,-0.9199999999999999,-0.5500000000000007,1.0718675291284836
87.9,7.9,-5.9,8.72,-5.66,-0.8200000000000003,-0.2400000000000002,0.8544003745317534
88.0,7.959999999999999,-5.88,9.02,-5.51,-1.0600000000000005,-0.3700000000000001,1.1227199116431494
88.1,7.9,-5.9,9.25,-5.28,-1.3499999999999996,-0.6200000000000001,1.4855638660118249
88.2,7.9,-5.9,9.33,-5.61,-1.4299999999999997,-0.29000000000000004,1.4591093173576815
88.3,7.9,-5.9,9.47,-5.91,-1.5700000000000003,0.009999999999999787,1.5700318468107586
88.4,7.9,-5.9,9.16,-5.78,-1.2599999999999998,-0.1200000000000001,1.265701386583739
88.5,7.9,-5.9,9.42,-5.57,-1.5199999999999996,-0.33000000000000007,1.555409913816933
88.6,7.9,-5.9,9.6,-5.85,-1.6999999999999993,-0.05000000000000071,1.7007351351694941
88.7,7.9,-5.9,9.77,-5.56,-1.8699999999999992,-0.34000000000000075,1.9006577808748206
88.8,7.9,-5.9,9.66,-5.87,-1.7599999999999998,-0.03000000000000025,1.7602556632489497
88.9,7.9,-5.9,9.4,-5.67,-1.5,-0.23000000000000043,1.5175308893067054
89.0,7.959999999999999,-5.86,9.55,-5.96,-1.5900000000000016,0.09999999999999964,1.5931415505221138
89.1,7.9,-5.9,9.55,-6.29,-1.6500000000000004,0.3899999999999997,1.6954645381133753
89.2,7.9,-5.9,9.4,-6.59,-1.5,0.6899999999999995,1.6510905486980414
89.3,7.9,-5.9,9.43,-6.93,-1.5299999999999994,1.0299999999999994,1.844396920405149
89.4,7.9,-5.9,9.74,-7.05,-1.8399999999999999,1.1499999999999995,2.1698156603730183
89.5,7.9,-5.9,9.61,-7.35,-1.709999999999999,1.4499999999999993,2.242008028531565
89.6,7.9,-5.9,9.85,-7.12,-1.9499999999999993,1.2199999999999998,2.3001956438529305
89.7,7.9,-5.9,10.03,-7.41,-2.129999999999999,1.5099999999999998,2.6109385285755
89.8,7.9,-5.9,9.61,-7.18,-1.709999999999999,1.2799999999999994,2.1360009363293817
89.9,7.9,-5.9,9.83,-6.93,-1.9299999999999997,1.0299999999999994,2.1876471379086704
90.0,8.02,-5.9799999999999995,10.16,-7.0,-2.1400000000000006,1.0200000000000005,2.3706539182259405
90.1,8.2,-6.24,9.65,-7.29,-1.450000000000001,1.0499999999999998,1.7902513789968164
90.2,8.219999999999999,-6.460000000000001,9.88,-7.53,-1.660000000000002,1.0699999999999994,1.9749683541768475
90.3,8.2,-6.4,10.11,-7.77,-1.9100000000000001,1.3699999999999992,2.3505318547086316
90.4,8.2,-6.4,9.61,-7.48,-1.4100000000000001,1.08,1.7760912138738822
90.5,8.4,-6.62,9.94,-7.47,-1.5399999999999991,0.8499999999999996,1.7590054007876146
90.6,8.4,-6.6,10.06,-7.78,-1.6600000000000001,1.1800000000000006,2.036663938896155
90.7,8.4,-6.6,9.58,-8.05,-1.1799999999999997,1.450000000000001,1.869465164157921
90.8,8.4,-6.6,9.27,-8.17,-0.8699999999999992,1.5700000000000003,1.794937324811092
90.9,8.4,-6.6,9.24,-7.83,-0.8399999999999999,1.2300000000000004,1.4894629904767693
91.0,8.42,-6.74,8.99,-8.05,-0.5700000000000003,1.3100000000000005,1.4286357128393514
91.1,8.62,-6.94,9.23,-8.28,-0.6100000000000012,1.339999999999999,1.4723111084278344
91.2,8.6,-6.9,8.92,-8.4,-0.3200000000000003,1.5,1.5337535656030274
91.3,8.6,-6.9,8.59,-8.35,0.009999999999999787,1.4499999999999993,1.4500344823486089
91.4,8.84,-7.220000000000001,8.67,-8.02,0.16999999999999993,0.7999999999999989,0.8178630692236925
91.5,9.02,-7.3,8.37,-7.89,0.6500000000000004,0.5899999999999999,0.87783825389419
91.6,8.86,-7.32,8.1,-8.08,0.7599999999999998,0.7599999999999998,1.074802307403552
91.7,8.9,-7.3,7.82,-8.26,1.08,0.96,1.4449913494550755
91.8,8.9,-7.3,8.07,-8.04,0.8300000000000001,0.7399999999999993,1.1119802156513392
91.9,8.9,-7.3,7.74,-8.01,1.1600000000000001,0.71,1.3600367642089681
92.0,8.82,-7.26,7.67,-7.68,1.1500000000000004,0.41999999999999993,1.2242957159118057
92.1,8.9,-7.3,7.45,-7.93,1.4500000000000002,0.6299999999999999,1.5809490820390137
92.2,8.9,-7.3,7.68,-7.69,1.2200000000000006,0.39000000000000057,1.2808200498118392
92.3,8.9,-7.3,7.96,-7.87,0.9400000000000004,0.5700000000000003,1.0993179703798173
92.4,8.5,-7.6,7.99,-7.54,0.5099999999999998,-0.05999999999999961,0.5135172830587104
92.5,8.459999999999999,-7.62,8.3,-7.64,0.15999999999999837,0.019999999999999574,0.16124515496596933
92.6,8.260000000000002,-7.74,8.62,-7.75,-0.35999999999999766,0.009999999999999787,0.3601388621073798
92.7,8.280000000000001,-7.720000000000001,8.34,-7.94,-0.05999999999999872,0.21999999999999975,0.228035085019827
92.8,8.260000000000002,-7.779999999999999,8.02,-8.03,0.240000000000002,0.25,0.34655446902327053
92.9,8.1,-8.1,8.33,-7.9,-0.23000000000000043,-0.1999999999999993,0.3047950130825633
93.0,8.4,-7.88,8.39,-8.23,0.009999999999999787,0.35000000000000053,0.35014282800023244
93.1,8.42,-7.9799999999999995,8.12,-8.43,0.3000000000000007,0.4500000000000002,0.540832691319599
93.2,8.2,-8.4,7.92,-8.17,0.27999999999999936,-0.23000000000000043,0.36235341863986853
93.3,8.2,-8.4,7.65,-8.36,0.5499999999999989,-0.040000000000000924,0.5514526271584885
93.4,8.2,-8.4,7.4,-8.14,0.7999999999999989,-0.2599999999999998,0.8411896337925225
93.5,8.2,-8.4,7.65,-7.92,0.5499999999999989,-0.4800000000000004,0.7299999999999995
93.6,8.2,-8.4,7.82,-7.63,0.379999999999999,-0.7700000000000005,0.8586617494683224
93.7,8.2,-8.4,7.57,-7.42,0.629999999999999,-0.9800000000000004,1.1650321883965264
93.8,8.2,-8.4,7.24,-7.5,0.9599999999999991,-0.9000000000000004,1.3159027319676782
93.9,8.2,-8.4,6.94,-7.63,1.259999999999999,-0.7700000000000005,1.4766516176810285
94.0,8.16,-8.4,7.27,-7.66,0.8900000000000006,-0.7400000000000002,1.1574541027617473
94.1,8.9,-7.3,7.27,-7.33,1.6300000000000008,0.03000000000000025,1.630276050244253
94.2,8.9,-7.3,6.94,-7.25,1.96,-0.04999999999999982,1.9606376513777348
94.3,8.9,-7.3,6.87,-7.58,2.0300000000000002,0.28000000000000025,2.049219363562623
94.4,8.9,-7.3,6.78,-7.9,2.12,0.6000000000000005,2.203270296627266
94.5,8.9,-7.3,6.83,-8.22,2.0700000000000003,0.9200000000000008,2.265237294413105
94.6,8.9,-7.3,7.09,-8.02,1.8100000000000005,0.7199999999999998,1.9479476378999518
94.7,8.9,-7.3,7.0,-8.34,1.9000000000000004,1.04,2.1660101569475616
94.8,8.9,-7.3,6.69,-8.22,2.21,0.9200000000000008,2.393846277437213
94.9,8.9,-7.3,6.86,-8.5,2.04,1.2000000000000002,2.3667699507979223
95.0,8.66,-7.5,7.11,-8.73,1.5499999999999998,1.2300000000000004,1.9787369708983558
95.1,8.1,-7.62,7.39,-8.91,0.71,1.29,1.4724808997063425
95.2,8.08,-7.74,7.72,-8.9,0.3600000000000003,1.1600000000000001,1.2145781160551183
95.3,7.959999999999999,-7.9,7.51,-9.16,0.4499999999999993,1.2599999999999998,1.337946187258665
95.4,7.959999999999999,-7.9,7.72,-9.42,0.23999999999999932,1.5199999999999996,1.5388307249337072
95.5,8.0,-7.9,7.76,-9.75,0.2400000000000002,1.8499999999999996,1.8655026132385875
95.6,8.0,-7.9,7.52,-9.51,0.4800000000000004,1.6099999999999994,1.6800297616411437
95.7,8.0,-7.9,7.51,-9.85,0.4900000000000002,1.9499999999999993,2.010621794371084
95.8,8.0,-7.9,7.34,-9.56,0.6600000000000001,1.6600000000000001,1.7863930138690087
95.9,8.0,-7.9,7.04,-9.42,0.96,1.5199999999999996,1.7977764043395381
96.0,8.02,-7.919999999999999,7.35,-9.53,0.6699999999999999,1.6100000000000003,1.7438463235044541
96.1,8.0,-7.9,7.23,-9.84,0.7699999999999996,1.9399999999999995,2.0872230355187242
96.2,8.0,-7.9,7.33,-9.52,0.6699999999999999,1.6199999999999992,1.7530829986055987
96.3,8.0,-7.9,7.61,-9.34,0.3899999999999997,1.4399999999999995,1.4918780110987622
96.4,8.0,-7.9,7.29,-9.42,0.71,1.5199999999999996,1.6776471619503306
96.5,8.0,-7.9,7.27,-9.75,0.7300000000000004,1.8499999999999996,1.9888187448835049
96.6,8.0,-7.9,7.53,-9.54,0.46999999999999975,1.6399999999999988,1.7060187572239631
96.7,8.0,-7.9,7.27,-9.75,0.7300000000000004,1.8499999999999996,1.9888187448835049
96.8,8.0,-7.9,7.01,-9.96,0.9900000000000002,2.0600000000000005,2.2855415113272395
96.9,8.0,-7.9,7.22,-10.22,0.7800000000000002,2.3200000000000003,2.44761108021679
97.0,8.0,-8.08,6.91,-9.68,1.0899999999999999,1.5999999999999996,1.9360010330575752
97.1,8.0,-7.9,7.09,-9.4,0.9100000000000001,1.5,1.7544514812328098
97.2,8.0,-7.9,7.1,-9.73,0.9000000000000004,1.83,2.039338127922881
97.3,8.0,-7.9,6.92,-9.46,1.08,1.5600000000000005,1.897366596101028
97.4,8.0,-7.9,6.64,-9.27,1.3600000000000003,1.3699999999999992,1.930414463269481
97.5,8.0,-7.9,6.41,-9.51,1.5899999999999999,1.6099999999999994,2.2627858935392005
97.6,8.0,-7.9,6.3,-9.83,1.7000000000000002,1.9299999999999997,2.5719447894540814
97.7,8.0,-7.9,6.31,-10.16,1.6900000000000004,2.26,2.8220028348674635
97.8,8.0,-7.9,6.5,-9.77,1.5,1.8699999999999992,2.3972692798265274
97.9,8.0,-7.9,6.37,-10.08,1.63,2.1799999999999997,2.722002939013843
98.0,7.9799999999999995,-8.059999999999999,6.61,-9.17,1.3699999999999992,1.1100000000000012,1.7632356620712957
98.1,8.0,-7.9,6.87,-8.98,1.13,1.08,1.563105882530035
98.2,7.7,-8.42,6.94,-9.3,0.7599999999999998,0.8800000000000008,1.1627553482998911
98.3,7.7,-8.459999999999999,7.16,-9.05,0.54,0.5900000000000016,0.7998124780221936
98.4,7.7,-8.719999999999999,6.97,-8.78,0.7300000000000004,0.0600000000000005,0.7324616030891999
98.5,7.459999999999999,-8.58,6.64,-8.76,0.8199999999999994,0.17999999999999972,0.8395236744726136
98.6,7.7,-8.7,6.86,-9.01,0.8399999999999999,0.3100000000000005,0.895377015563835
98.7,7.7,-8.7,6.8,-8.68,0.9000000000000004,-0.019999999999999574,0.9002221947941522
98.8,7.7,-8.7,6.48,-8.78,1.2199999999999998,0.08000000000000007,1.2226201372462338
98.9,7.7,-8.7,6.47,-9.11,1.2300000000000004,0.41000000000000014,1.2965338406690359
