Time,ID,z,Measurement,x,y,Ni,Linear Coverage,Abs(zi/z_goal),Ln(Abs(zi/z_goal))
87.1,29,,-102.6,2.0,9.9,2.0,4.667,1.026,0.026
87.1,30,,-96.5,-5.5,8.1,5.0,2.333,0.965,-0.036
87.1,31,,-97.6,-6.1,7.8,5.0,2.333,0.976,-0.024
87.1,32,,-104.7,-6.4,8.0,5.0,2.333,1.047,0.046
87.1,33,,-102.5,-4.2,-9.2,3.0,3.5,1.025,0.025
87.1,34,,-101.9,-9.9,-2.0,7.0,1.75,1.019,0.019
87.1,35,,-101.1,9.5,3.3,2.0,4.667,1.011,0.011
87.1,36,,-102.7,-5.5,8.5,5.0,2.333,1.027,0.027
87.1,37,,-102.2,-10.1,-0.6,7.0,1.75,1.022,0.022
87.1,38,,-102.8,-7.5,-6.9,7.0,1.75,1.028,0.028
87.1,39,,-89.9,-4.0,8.6,6.0,2.0,0.899,-0.106
87.2,20,,-101.7,-7.8,-6.4,7.0,1.75,1.017,0.017
87.2,21,,-101.9,10.0,-1.3,1.0,7.0,1.019,0.019
87.2,22,,-103.3,-9.7,-3.1,7.0,1.75,1.033,0.032
87.2,23,,-99.1,3.1,-9.5,0.0,14.0,0.991,-0.009
87.2,24,,-94.5,-9.1,-3.4,7.0,1.75,0.945,-0.057
87.2,25,,-102.7,-8.8,-5.0,8.0,1.556,1.027,0.027
87.2,26,,-102.8,-10.1,0.5,5.0,2.333,1.028,0.028
87.2,27,,-102.0,7.1,7.2,2.0,4.667,1.02,0.02
87.2,28,,-102.4,-6.0,8.2,5.0,2.333,1.024,0.024
87.2,29,,-101.6,1.9,9.9,2.0,4.667,1.016,0.016
87.2,30,,-95.7,-5.5,8.1,5.0,2.333,0.957,-0.044
87.2,31,,-97.5,-6.1,7.8,5.0,2.333,0.975,-0.025
87.2,32,,-105.8,-6.4,8.0,5.0,2.333,1.058,0.056
87.2,33,,-102.3,-4.2,-9.2,3.0,3.5,1.023,0.023
87.2,34,,-102.8,-10.0,-1.9,7.0,1.75,1.028,0.028
87.2,35,,-102.2,9.5,3.5,2.0,4.667,1.022,0.022
87.2,36,,-102.6,-5.5,8.5,5.0,2.333,1.026,0.026
87.2,37,,-101.4,-10.0,-0.7,7.0,1.75,1.014,0.014
87.2,38,,-102.2,-7.5,-6.8,7.0,1.75,1.022,0.022
87.2,39,,-90.5,-4.1,8.6,6.0,2.0,0.905,-0.1
87.3,20,,-101.7,-7.7,-6.5,7.0,1.75,1.017,0.017
87.3,21,,-102.2,10.0,-1.3,1.0,7.0,1.022,0.022
87.3,22,,-101.9,-9.6,-3.1,7.0,1.75,1.019,0.019
87.3,23,,-99.1,3.1,-9.5,0.0,14.0,0.991,-0.009
87.3,24,,-93.2,-9.1,-3.3,7.0,1.75,0.932,-0.07
87.3,25,,-102.8,-8.8,-5.0,8.0,1.556,1.028,0.028
87.3,26,,-102.0,-10.1,0.5,5.0,2.333,1.02,0.02
87.3,27,,-101.9,7.1,7.1,2.0,4.667,1.019,0.019
87.3,28,,-101.9,-6.0,8.1,5.0,2.333,1.019,0.019
87.3,29,,-102.1,1.9,9.9,2.0,4.667,1.021,0.021
87.3,30,,-96.1,-5.6,8.1,5.0,2.333,0.961,-0.04
87.3,31,,-96.7,-6.0,7.8,5.0,2.333,0.967,-0.034
87.3,32,,-105.7,-6.4,8.0,5.0,2.333,1.057,0.055
87.3,33,,-101.9,-4.3,-9.1,3.0,3.5,1.019,0.019
87.3,34,,-103.7,-10.0,-1.9,7.0,1.75,1.037,0.036
87.3,35,,-101.6,9.5,3.4,2.0,4.667,1.016,0.016
87.3,36,,-102.4,-5.6,8.5,5.0,2.333,1.024,0.024
87.3,37,,-101.7,-10.1,-0.6,7.0,1.75,1.017,0.017
87.3,38,,-101.6,-7.5,-6.7,7.0,1.75,1.016,0.016
87.3,39,,-90.5,-4.0,8.6,6.0,2.0,0.905,-0.1
87.4,20,,-103.2,-7.8,-6.6,7.0,1.75,1.032,0.031
87.4,21,,-103.2,10.1,-1.2,1.0,7.0,1.032,0.031
87.4,22,,-102.8,-9.7,-3.1,7.0,1.75,1.028,0.028
87.4,23,,-99.5,3.1,-9.5,0.0,14.0,0.995,-0.005
87.4,24,,-93.1,-9.0,-3.4,7.0,1.75,0.931,-0.071
87.4,25,,-101.2,-8.8,-5.0,8.0,1.556,1.012,0.012
87.4,26,,-102.0,-10.1,0.4,5.0,2.333,1.02,0.02
87.4,27,,-102.8,7.1,7.3,2.0,4.667,1.028,0.028
87.4,28,,-102.9,-6.0,8.2,5.0,2.333,1.029,0.029
87.4,29,,-101.3,2.0,9.9,2.0,4.667,1.013,0.013
87.4,30,,-97.5,-5.7,8.1,5.0,2.333,0.975,-0.025
87.4,31,,-96.5,-6.0,7.8,5.0,2.333,0.965,-0.036
87.4,32,,-104.9,-6.4,8.0,5.0,2.333,1.049,0.048
87.4,33,,-101.7,-4.2,-9.2,3.0,3.5,1.017,0.017
87.4,34,,-103.2,-10.0,-1.9,7.0,1.75,1.032,0.031
87.4,35,,-101.7,9.5,3.3,2.0,4.667,1.017,0.017
87.4,36,,-102.7,-5.5,8.5,5.0,2.333,1.027,0.027
87.4,37,,-103.2,-10.1,-0.5,7.0,1.75,1.032,0.031
87.4,38,,-102.2,-7.4,-6.9,7.0,1.75,1.022,0.022
87.4,39,,-90.9,-4.1,8.6,6.0,2.0,0.909,-0.095
87.5,20,,-103.5,-7.8,-6.6,7.0,1.75,1.035,0.034
87.5,21,,-103.1,10.1,-1.1,1.0,7.0,1.031,0.031
87.5,22,,-103.7,-9.7,-3.1,7.0,1.75,1.037,0.036
87.5,23,,-99.1,3.1,-9.5,0.0,14.0,0.991,-0.009
87.5,24,,-93.6,-9.0,-3.5,7.0,1.75,0.936,-0.066
87.5,25,,-101.8,-8.8,-4.9,8.0,1.556,1.018,0.018
87.5,26,,-102.6,-10.1,0.5,5.0,2.333,1.026,0.026
87.5,27,,-101.7,7.0,7.3,2.0,4.667,1.017,0.017
87.5,28,,-103.7,-6.1,8.2,5.0,2.333,1.037,0.036
87.5,29,,-101.3,2.0,9.9,2.0,4.667,1.013,0.013
87.5,30,,-97.6,-5.7,8.1,5.0,2.333,0.976,-0.024
87.5,31,,-97.4,-6.0,7.8,5.0,2.333,0.974,-0.026
87.5,32,,-104.4,-6.3,8.0,5.0,2.333,1.044,0.043
87.5,33,,-101.9,-4.1,-9.2,3.0,3.5,1.019,0.019
87.5,34,,-103.3,-10.0,-2.0,7.0,1.75,1.033,0.032
87.5,35,,-101.8,9.5,3.3,2.0,4.667,1.018,0.018
87.5,36,,-101.9,-5.5,8.4,5.0,2.333,1.019,0.019
87.5,37,,-103.3,-10.2,-0.5,7.0,1.75,1.033,0.032
87.5,38,,-101.5,-7.3,-6.9,7.0,1.75,1.015,0.015
87.5,39,,-90.8,-4.0,8.6,6.0,2.0,0.908,-0.097
87.6,20,,-102.6,-7.7,-6.5,7.0,1.75,1.026,0.026
87.6,21,,-103.0,10.1,-1.1,1.0,7.0,1.03,0.03
87.6,22,,-102.9,-9.6,-3.1,7.0,1.75,1.029,0.029
87.6,23,,-99.3,3.1,-9.5,0.0,14.0,0.993,-0.007
87.6,24,,-94.1,-9.0,-3.5,7.0,1.75,0.941,-0.061
87.6,25,,-103.1,-8.9,-4.9,8.0,1.556,1.031,0.031
87.6,26,,-102.3,-10.1,0.5,5.0,2.333,1.023,0.023
87.6,27,,-102.4,7.0,7.3,2.0,4.667,1.024,0.024
87.6,28,,-104.5,-6.0,8.3,5.0,2.333,1.045,0.044
87.6,29,,-101.9,2.0,9.9,2.0,4.667,1.019,0.019
87.6,30,,-98.6,-5.7,8.1,5.0,2.333,0.986,-0.014
87.6,31,,-96.7,-6.0,7.8,5.0,2.333,0.967,-0.034
87.6,32,,-104.7,-6.3,8.0,5.0,2.333,1.047,0.046
87.6,33,,-102.1,-4.0,-9.3,3.0,3.5,1.021,0.021
87.6,34,,-103.3,-10.0,-2.0,7.0,1.75,1.033,0.032
87.6,35,,-101.9,9.5,3.3,2.0,4.667,1.019,0.019
87.6,36,,-102.9,-5.5,8.5,5.0,2.333,1.029,0.029
87.6,37,,-103.0,-10.1,-0.6,6.0,2.0,1.03,0.03
87.6,38,,-101.7,-7.4,-6.9,6.0,2.0,1.017,0.017
87.6,39,,-90.9,-4.0,8.7,6.0,2.0,0.909,-0.095
87.7,20,,-102.4,-7.7,-6.6,7.0,1.75,1.024,0.024
87.7,21,,-102.7,10.1,-1.0,1.0,7.0,1.027,0.027
87.7,22,,-102.4,-9.6,-3.2,7.0,1.75,1.024,0.024
87.7,23,,-99.1,3.1,-9.5,0.0,14.0,0.991,-0.009
87.7,24,,-94.2,-9.0,-3.6,7.0,1.75,0.942,-0.06
87.7,25,,-102.4,-8.8,-5.0,8.0,1.556,1.024,0.024
87.7,26,,-101.7,-10.1,0.5,5.0,2.333,1.017,0.017
87.7,27,,-101.5,7.0,7.2,2.0,4.667,1.015,0.015
87.7,28,,-104.2,-6.0,8.3,5.0,2.333,1.042,0.041
87.7,29,,-102.3,2.0,9.9,2.0,4.667,1.023,0.023
87.7,30,,-98.4,-5.7,8.1,5.0,2.333,0.984,-0.016
87.7,31,,-95.9,-5.9,7.8,5.0,2.333,0.959,-0.042
87.7,32,,-104.0,-6.3,8.0,5.0,2.333,1.04,0.039
87.7,33,,-102.3,-4.0,-9.3,3.0,3.5,1.023,0.023
87.7,34,,-102.6,-9.9,-2.1,7.0,1.75,1.026,0.026
87.7,35,,-101.8,9.5,3.3,2.0,4.667,1.018,0.018
87.7,36,,-103.0,-5.5,8.5,5.0,2.333,1.03,0.03
87.7,37,,-102.2,-10.1,-0.6,7.0,1.75,1.022,0.022
87.7,38,,-102.6,-7.4,-7.0,7.0,1.75,1.026,0.026
87.7,39,,-90.3,-4.1,8.6,6.0,2.0,0.903,-0.102
87.8,20,,-101.6,-7.7,-6.5,7.0,1.75,1.016,0.016
87.8,21,,-102.7,10.1,-0.9,1.0,7.0,1.027,0.027
87.8,22,,-101.1,-9.6,-3.1,7.0,1.75,1.011,0.011
87.8,23,,-99.4,3.1,-9.5,0.0,14.0,0.994,-0.006
87.8,24,,-94.6,-9.1,-3.5,7.0,1.75,0.946,-0.056
87.8,25,,-101.8,-8.8,-4.9,8.0,1.556,1.018,0.018
87.8,26,,-101.6,-10.1,0.5,5.0,2.333,1.016,0.016
87.8,27,,-101.3,7.0,7.3,2.0,4.667,1.013,0.013
87.8,28,,-104.0,-6.0,8.3,5.0,2.333,1.04,0.039
87.8,29,,-102.2,2.0,9.9,2.0,4.667,1.022,0.022
87.8,30,,-97.7,-5.7,8.1,5.0,2.333,0.977,-0.023
87.8,31,,-96.4,-6.0,7.8,5.0,2.333,0.964,-0.037
87.8,32,,-102.8,-6.2,8.0,5.0,2.333,1.028,0.028
87.8,33,,-102.6,-4.0,-9.3,3.0,3.5,1.026,0.026
87.8,34,,-102.2,-9.9,-2.1,7.0,1.75,1.022,0.022
87.8,35,,-102.8,9.6,3.4,2.0,4.667,1.028,0.028
87.8,36,,-101.6,-5.5,8.5,5.0,2.333,1.016,0.016
87.8,37,,-101.5,-10.1,-0.6,7.0,1.75,1.015,0.015
87.8,38,,-102.1,-7.3,-7.0,7.0,1.75,1.021,0.021
87.8,39,,-90.2,-4.1,8.6,6.0,2.0,0.902,-0.103
87.9,20,,-102.1,-7.7,-6.5,7.0,1.75,1.021,0.021
87.9,21,,-102.3,10.1,-1.0,1.0,7.0,1.023,0.023
87.9,22,,-102.8,-9.6,-3.1,7.0,1.75,1.028,0.028
87.9,23,,-99.7,3.1,-9.5,0.0,14.0,0.997,-0.003
87.9,24,,-95.0,-9.1,-3.5,7.0,1.75,0.95,-0.051
87.9,25,,-102.7,-8.8,-5.0,8.0,1.556,1.027,0.027
87.9,26,,-102.9,-10.1,0.6,5.0,2.333,1.029,0.029
87.9,27,,-101.6,7.0,7.3,2.0,4.667,1.016,0.016
87.9,28,,-104.0,-5.9,8.3,5.0,2.333,1.04,0.039
87.9,29,,-102.1,2.1,9.9,2.0,4.667,1.021,0.021
87.9,30,,-98.0,-5.6,8.1,5.0,2.333,0.98,-0.02
87.9,31,,-96.3,-5.9,7.8,5.0,2.333,0.963,-0.038
87.9,32,,-102.7,-6.2,8.0,5.0,2.333,1.027,0.027
87.9,33,,-102.5,-4.1,-9.3,3.0,3.5,1.025,0.025
87.9,34,,-102.1,-9.9,-2.2,7.0,1.75,1.021,0.021
87.9,35,,-102.5,9.5,3.4,2.0,4.667,1.025,0.025
87.9,36,,-101.8,-5.5,8.5,5.0,2.333,1.018,0.018
87.9,37,,-101.6,-10.1,-0.6,7.0,1.75,1.016,0.016
87.9,38,,-101.3,-7.3,-6.9,7.0,1.75,1.013,0.013
87.9,39,,-91.0,-4.2,8.6,6.0,2.0,0.91,-0.094
88.0,20,,-101.7,-7.7,-6.5,7.0,1.75,1.017,0.017
88.0,21,,-100.9,10.0,-1.0,1.0,7.0,1.009,0.009
88.0,22,,-103.9,-9.7,-3.2,7.0,1.75,1.039,0.038
88.0,23,,-100.0,3.1,-9.5,0.0,14.0,1.0,0.0
88.0,24,,-94.3,-9.1,-3.5,7.0,1.75,0.943,-0.059
88.0,25,,-102.6,-8.8,-5.1,8.0,1.556,1.026,0.026
88.0,26,,-102.7,-10.1,0.6,5.0,2.333,1.027,0.027
88.0,27,,-101.5,7.0,7.3,2.0,4.667,1.015,0.015
88.0,28,,-103.8,-5.9,8.3,5.0,2.333,1.038,0.037
88.0,29,,-101.9,2.1,9.9,2.0,4.667,1.019,0.019
88.0,30,,-97.7,-5.6,8.1,5.0,2.333,0.977,-0.023
88.0,31,,-95.7,-5.8,7.9,5.0,2.333,0.957,-0.044
88.0,32,,-103.9,-6.3,8.0,5.0,2.333,1.039,0.038
88.0,33,,-101.9,-4.1,-9.2,3.0,3.5,1.019,0.019
88.0,34,,-101.5,-9.8,-2.2,7.0,1.75,1.015,0.015
88.0,35,,-101.4,9.5,3.5,2.0,4.667,1.014,0.014
88.0,36,,-102.4,-5.4,8.5,5.0,2.333,1.024,0.024
88.0,37,,-103.4,-10.2,-0.5,7.0,1.75,1.034,0.033
88.0,38,,-101.9,-7.3,-6.9,7.0,1.75,1.019,0.019
88.0,39,,-91.3,-4.2,8.6,6.0,2.0,0.913,-0.091
88.1,20,,-103.3,-7.8,-6.5,7.0,1.75,1.033,0.032
88.1,21,,-100.9,10.0,-1.1,1.0,7.0,1.009,0.009
88.1,22,,-103.0,-9.6,-3.2,7.0,1.75,1.03,0.03
88.1,23,,-100.4,3.1,-9.5,0.0,14.0,1.004,0.004
88.1,24,,-93.7,-9.0,-3.6,7.0,1.75,0.937,-0.065
88.1,25,,-101.6,-8.7,-5.1,8.0,1.556,1.016,0.016
88.1,26,,-102.7,-10.1,0.6,5.0,2.333,1.027,0.027
88.1,27,,-102.6,7.0,7.3,2.0,4.667,1.026,0.026
88.1,28,,-103.8,-5.9,8.3,5.0,2.333,1.038,0.037
88.1,29,,-102.4,2.1,9.9,2.0,4.667,1.024,0.024
88.1,30,,-98.7,-5.6,8.2,5.0,2.333,0.987,-0.013
88.1,31,,-96.5,-5.9,7.9,5.0,2.333,0.965,-0.036
88.1,32,,-103.0,-6.2,8.1,5.0,2.333,1.03,0.03
88.1,33,,-101.7,-4.1,-9.2,3.0,3.5,1.017,0.017
88.1,34,,-102.3,-9.9,-2.1,7.0,1.75,1.023,0.023
88.1,35,,-103.1,9.5,3.5,2.0,4.667,1.031,0.031
88.1,36,,-102.4,-5.4,8.6,5.0,2.333,1.024,0.024
88.1,37,,-104.4,-10.2,-0.5,6.0,2.0,1.044,0.043
88.1,38,,-103.4,-7.3,-7.0,6.0,2.0,1.034,0.033
88.1,39,,-90.5,-4.1,8.6,6.0,2.0,0.905,-0.1
88.2,20,,-103.5,-7.8,-6.6,7.0,1.75,1.035,0.034
88.2,21,,-101.0,10.0,-1.1,1.0,7.0,1.01,0.01
88.2,22,,-101.6,-9.6,-3.1,7.0,1.75,1.016,0.016
88.2,23,,-100.2,3.1,-9.5,0.0,14.0,1.002,0.002
88.2,24,,-94.2,-9.0,-3.5,7.0,1.75,0.942,-0.06
88.2,25,,-102.5,-8.7,-5.1,8.0,1.556,1.025,0.025
88.2,26,,-102.7,-10.1,0.5,5.0,2.333,1.027,0.027
88.2,27,,-102.6,7.0,7.3,2.0,4.667,1.026,0.026
88.2,28,,-104.1,-5.9,8.3,5.0,2.333,1.041,0.04
88.2,29,,-101.8,2.0,9.9,2.0,4.667,1.018,0.018
88.2,30,,-98.7,-5.6,8.2,5.0,2.333,0.987,-0.013
88.2,31,,-95.7,-5.8,7.9,5.0,2.333,0.957,-0.044
88.2,32,,-103.6,-6.2,8.1,5.0,2.333,1.036,0.035
88.2,33,,-102.4,-4.0,-9.3,3.0,3.5,1.024,0.024
88.2,34,,-103.1,-9.9,-2.2,7.0,1.75,1.031,0.031
88.2,35,,-103.1,9.6,3.4,2.0,4.667,1.031,0.031
88.2,36,,-102.8,-5.4,8.6,5.0,2.333,1.028,0.028
88.2,37,,-104.4,-10.2,-0.6,6.0,2.0,1.044,0.043
88.2,38,,-103.7,-7.3,-7.1,6.0,2.0,1.037,0.036
88.2,39,,-91.1,-4.2,8.6,6.0,2.0,0.911,-0.093
88.3,20,,-102.6,-7.8,-6.5,7.0,1.75,1.026,0.026
88.3,21,,-101.1,10.0,-1.1,1.0,7.0,1.011,0.011
88.3,22,,-101.6,-9.6,-3.1,7.0,1.75,1.016,0.016
88.3,23,,-100.2,3.1,-9.5,0.0,14.0,1.002,0.002
88.3,24,,-95.0,-9.1,-3.5,7.0,1.75,0.95,-0.051
88.3,25,,-102.1,-8.7,-5.2,8.0,1.556,1.021,0.021
88.3,26,,-101.9,-10.1,0.5,5.0,2.333,1.019,0.019
88.3,27,,-102.6,7.0,7.4,2.0,4.667,1.026,0.026
88.3,28,,-103.7,-5.9,8.3,5.0,2.333,1.037,0.036
88.3,29,,-101.6,2.0,9.9,2.0,4.667,1.016,0.016
88.3,30,,-97.7,-5.5,8.2,5.0,2.333,0.977,-0.023
88.3,31,,-96.6,-5.9,7.9,5.0,2.333,0.966,-0.035
88.3,32,,-103.5,-6.2,8.1,5.0,2.333,1.035,0.034
88.3,33,,-102.3,-3.9,-9.3,3.0,3.5,1.023,0.023
88.3,34,,-102.7,-9.9,-2.2,7.0,1.75,1.027,0.027
88.3,35,,-102.7,9.6,3.4,2.0,4.667,1.027,0.027
88.3,36,,-102.4,-5.4,8.5,5.0,2.333,1.024,0.024
88.3,37,,-103.7,-10.2,-0.6,6.0,2.0,1.037,0.036
88.3,38,,-103.2,-7.3,-7.0,6.0,2.0,1.032,0.031
88.3,39,,-90.6,-4.1,8.6,6.0,2.0,0.906,-0.099
88.4,20,,-102.3,-7.8,-6.5,7.0,1.75,1.023,0.023
88.4,21,,-100.6,10.0,-1.1,1.0,7.0,1.006,0.006
88.4,22,,-102.5,-9.6,-3.2,7.0,1.75,1.025,0.025
88.4,23,,-100.0,3.1,-9.5,1.0,7.0,1.0,0.0
88.4,24,,-94.6,-9.1,-3.4,7.0,1.75,0.946,-0.056
88.4,25,,-101.7,-8.7,-5.1,8.0,1.556,1.017,0.017
88.4,26,,-102.0,-10.1,0.6,5.0,2.333,1.02,0.02
88.4,27,,-102.1,6.9,7.4,2.0,4.667,1.021,0.021
88.4,28,,-103.7,-5.8,8.3,5.0,2.333,1.037,0.036
88.4,29,,-101.1,2.0,9.9,2.0,4.667,1.011,0.011
88.4,30,,-97.3,-5.5,8.2,5.0,2.333,0.973,-0.027
88.4,31,,-96.6,-5.8,7.9,5.0,2.333,0.966,-0.035
88.4,32,,-103.2,-6.2,8.0,5.0,2.333,1.032,0.031
88.4,33,,-101.9,-4.0,-9.3,3.0,3.5,1.019,0.019
88.4,34,,-102.2,-9.9,-2.3,7.0,1.75,1.022,0.022
88.4,35,,-102.4,9.6,3.3,2.0,4.667,1.024,0.024
88.4,36,,-102.7,-5.4,8.6,5.0,2.333,1.027,0.027
88.4,37,,-103.7,-10.2,-0.7,6.0,2.0,1.037,0.036
88.4,38,,-102.3,-7.4,-6.9,6.0,2.0,1.023,0.023
88.4,39,,-90.7,-4.0,8.6,6.0,2.0,0.907,-0.098
88.5,20,,-101.1,-7.8,-6.4,7.0,1.75,1.011,0.011
88.5,21,,-101.2,10.0,-1.2,1.0,7.0,1.012,0.012
88.5,22,,-103.2,-9.6,-3.2,7.0,1.75,1.032,0.031
88.5,23,,-100.2,3.1,-9.5,0.0,14.0,1.002,0.002
88.5,24,,-94.9,-9.1,-3.5,7.0,1.75,0.949,-0.052
88.5,25,,-101.8,-8.7,-5.1,8.0,1.556,1.018,0.018
88.5,26,,-102.4,-10.1,0.5,5.0,2.333,1.024,0.024
88.5,27,,-101.9,6.9,7.4,2.0,4.667,1.019,0.019
88.5,28,,-104.2,-5.9,8.3,5.0,2.333,1.042,0.041
88.5,29,,-101.4,2.0,9.9,2.0,4.667,1.014,0.014
88.5,30,,-96.8,-5.5,8.2,5.0,2.333,0.968,-0.033
88.5,31,,-96.9,-5.8,7.9,5.0,2.333,0.969,-0.031
88.5,32,,-103.0,-6.1,8.1,5.0,2.333,1.03,0.03
88.5,33,,-102.3,-3.9,-9.3,3.0,3.5,1.023,0.023
88.5,34,,-101.2,-9.8,-2.3,7.0,1.75,1.012,0.012
88.5,35,,-102.4,9.6,3.3,2.0,4.667,1.024,0.024
88.5,36,,-102.2,-5.4,8.5,5.0,2.333,1.022,0.022
88.5,37,,-103.8,-10.2,-0.7,7.0,1.75,1.038,0.037
88.5,38,,-101.5,-7.4,-6.9,7.0,1.75,1.015,0.015
88.5,39,,-90.9,-4.0,8.7,6.0,2.0,0.909,-0.095
88.6,20,,-101.7,-7.8,-6.4,7.0,1.75,1.017,0.017
88.6,21,,-101.0,10.0,-1.2,1.0,7.0,1.01,0.01
88.6,22,,-103.1,-9.6,-3.2,7.0,1.75,1.031,0.031
88.6,23,,-100.7,3.1,-9.5,0.0,14.0,1.007,0.007
88.6,24,,-95.2,-9.1,-3.5,7.0,1.75,0.952,-0.049
88.6,25,,-103.0,-8.7,-5.1,8.0,1.556,1.03,0.03
88.6,26,,-101.6,-10.1,0.5,5.0,2.333,1.016,0.016
88.6,27,,-102.1,6.9,7.4,2.0,4.667,1.021,0.021
88.6,28,,-102.9,-5.8,8.3,5.0,2.333,1.029,0.029
88.6,29,,-101.9,1.9,9.9,2.0,4.667,1.019,0.019
88.6,30,,-96.5,-5.5,8.1,5.0,2.333,0.965,-0.036
88.6,31,,-97.0,-5.8,7.9,5.0,2.333,0.97,-0.03
88.6,32,,-102.5,-6.1,8.1,5.0,2.333,1.025,0.025
88.6,33,,-102.3,-3.8,-9.4,4.0,2.8,1.023,0.023
88.6,34,,-101.6,-9.8,-2.2,7.0,1.75,1.016,0.016
88.6,35,,-101.2,9.5,3.2,2.0,4.667,1.012,0.012
88.6,36,,-102.3,-5.4,8.5,5.0,2.333,1.023,0.023
88.6,37,,-103.2,-10.1,-0.7,7.0,1.75,1.032,0.031
88.6,38,,-101.3,-7.3,-6.9,7.0,1.75,1.013,0.013
88.6,39,,-90.6,-3.9,8.7,6.0,2.0,0.906,-0.099
88.7,20,,-102.3,-7.7,-6.6,7.0,1.75,1.023,0.023
88.7,21,,-101.9,10.0,-1.3,1.0,7.0,1.019,0.019
88.7,22,,-102.1,-9.6,-3.3,7.0,1.75,1.021,0.021
88.7,23,,-100.5,3.2,-9.5,1.0,7.0,1.005,0.005
88.7,24,,-94.8,-9.1,-3.6,7.0,1.75,0.948,-0.053
88.7,25,,-102.6,-8.7,-5.2,8.0,1.556,1.026,0.026
88.7,26,,-101.5,-10.1,0.6,5.0,2.333,1.015,0.015
88.7,27,,-100.9,6.9,7.3,2.0,4.667,1.009,0.009
88.7,28,,-102.8,-5.8,8.3,5.0,2.333,1.028,0.028
88.7,29,,-101.6,1.9,9.9,2.0,4.667,1.016,0.016
88.7,30,,-96.4,-5.5,8.1,5.0,2.333,0.964,-0.037
88.7,31,,-96.6,-5.8,7.9,5.0,2.333,0.966,-0.035
88.7,32,,-102.6,-6.1,8.1,5.0,2.333,1.026,0.026
88.7,33,,-101.4,-3.7,-9.4,4.0,2.8,1.014,0.014
88.7,34,,-102.3,-9.9,-2.2,7.0,1.75,1.023,0.023
88.7,35,,-101.5,9.5,3.3,2.0,4.667,1.015,0.015
88.7,36,,-101.5,-5.4,8.5,5.0,2.333,1.015,0.015
88.7,37,,-103.2,-10.1,-0.8,7.0,1.75,1.032,0.031
88.7,38,,-102.4,-7.3,-7.0,7.0,1.75,1.024,0.024
88.7,39,,-90.9,-4.0,8.7,6.0,2.0,0.909,-0.095
88.8,20,,-101.3,-7.6,-6.6,7.0,1.75,1.013,0.013
88.8,21,,-102.3,10.0,-1.4,1.0,7.0,1.023,0.023
88.8,22,,-101.3,-9.5,-3.2,7.0,1.75,1.013,0.013
88.8,23,,-100.5,3.2,-9.5,1.0,7.0,1.005,0.005
88.8,24,,-95.1,-9.1,-3.5,7.0,1.75,0.951,-0.05
88.8,25,,-101.6,-8.7,-5.1,8.0,1.556,1.016,0.016
88.8,26,,-101.7,-10.1,0.6,5.0,2.333,1.017,0.017
88.8,27,,-101.6,6.9,7.3,2.0,4.667,1.016,0.016
88.8,28,,-102.8,-5.8,8.3,5.0,2.333,1.028,0.028
88.8,29,,-102.5,1.9,9.9,2.0,4.667,1.025,0.025
88.8,30,,-96.0,-5.5,8.1,5.0,2.333,0.96,-0.041
88.8,31,,-95.9,-5.8,7.9,5.0,2.333,0.959,-0.042
88.8,32,,-103.2,-6.1,8.1,5.0,2.333,1.032,0.031
88.8,33,,-102.3,-3.8,-9.4,4.0,2.8,1.023,0.023
88.8,34,,-102.0,-9.9,-2.1,7.0,1.75,1.02,0.02
88.8,35,,-102.3,9.6,3.3,2.0,4.667,1.023,0.023
88.8,36,,-101.1,-5.4,8.5,5.0,2.333,1.011,0.011
88.8,37,,-103.0,-10.1,-0.8,7.0,1.75,1.03,0.03
88.8,38,,-102.5,-7.3,-7.0,7.0,1.75,1.025,0.025
88.8,39,,-90.7,-3.9,8.7,6.0,2.0,0.907,-0.098
88.9,20,,-101.5,-7.5,-6.7,7.0,1.75,1.015,0.015
88.9,21,,-101.4,10.0,-1.4,1.0,7.0,1.014,0.014
88.9,22,,-101.6,-9.6,-3.2,7.0,1.75,1.016,0.016
88.9,23,,-100.5,3.2,-9.5,0.0,14.0,1.005,0.005
88.9,24,,-95.1,-9.1,-3.6,7.0,1.75,0.951,-0.05
88.9,25,,-101.6,-8.6,-5.2,8.0,1.556,1.016,0.016
88.9,26,,-102.5,-10.1,0.7,5.0,2.333,1.025,0.025
88.9,27,,-101.2,6.9,7.3,2.0,4.667,1.012,0.012
88.9,28,,-103.5,-5.7,8.4,5.0,2.333,1.035,0.034
88.9,29,,-102.4,2.0,9.9,2.0,4.667,1.024,0.024
88.9,30,,-96.4,-5.5,8.1,5.0,2.333,0.964,-0.037
88.9,31,,-95.6,-5.8,7.9,5.0,2.333,0.956,-0.045
88.9,32,,-103.7,-6.2,8.1,5.0,2.333,1.037,0.036
88.9,33,,-101.3,-3.7,-9.4,4.0,2.8,1.013,0.013
88.9,34,,-101.6,-9.9,-2.1,7.0,1.75,1.016,0.016
88.9,35,,-102.0,9.5,3.3,2.0,4.667,1.02,0.02
88.9,36,,-102.0,-5.4,8.5,5.0,2.333,1.02,0.02
88.9,37,,-102.5,-10.1,-0.9,7.0,1.75,1.025,0.025
88.9,38,,-102.5,-7.3,-7.0,7.0,1.75,1.025,0.025
88.9,39,,-90.8,-3.9,8.7,6.0,2.0,0.908,-0.097
89.0,20,,-102.0,-7.5,-6.8,7.0,1.75,1.02,0.02
