Time,Average Ln(Abs(zi/z_goal)),Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
97.1,0.003,65.0,0.971,10.1,10.0,-10.1,-9.8,80.0,0.812
97.2,0.001,65.0,0.972,10.1,10.0,-10.1,-9.7,79.8,0.815
97.3,0.003,65.0,0.973,10.1,9.9,-10.1,-9.8,79.8,0.815
97.4,0.001,63.83,0.974,10.1,9.9,-10.1,-9.8,79.8,0.8
97.5,0.003,65.0,0.975,10.1,9.9,-10.1,-9.8,79.8,0.815
97.6,0.0,65.0,0.976,10.0,9.9,-10.1,-9.7,79.4,0.819
97.7,0.0,65.0,0.977,10.0,10.0,-10.1,-9.7,79.6,0.817
97.8,0.002,65.0,0.978,10.0,10.0,-10.1,-9.7,79.6,0.817
97.9,0.004,65.0,0.979,10.1,10.0,-10.1,-9.7,79.8,0.815
98.0,0.005,65.0,0.98,10.1,10.0,-10.1,-9.7,79.8,0.815
98.1,0.006,65.0,0.981,10.1,10.0,-10.1,-9.8,80.0,0.812
98.2,0.004,65.0,0.982,10.1,10.0,-10.1,-9.7,79.8,0.815
98.3,0.005,65.0,0.983,10.1,10.0,-10.1,-9.7,79.8,0.815
98.4,0.005,58.0,0.984,10.1,10.0,-10.1,-9.8,80.0,0.725
98.5,0.005,56.83,0.985,10.1,10.0,-10.1,-9.8,80.0,0.71
98.6,0.005,65.0,0.986,10.1,10.0,-10.1,-9.7,79.8,0.815
98.7,0.007,65.0,0.987,10.1,9.9,-10.1,-9.7,79.6,0.817
98.8,0.009,65.0,0.988,10.1,10.0,-10.1,-9.7,79.8,0.815
98.9,0.007,65.0,0.989,10.1,10.0,-10.1,-9.8,80.0,0.812
99.0,0.007,56.83,0.99,10.1,10.0,-10.1,-9.8,80.0,0.71
99.1,0.008,65.0,0.991,10.1,10.0,-10.1,-9.8,80.0,0.812
99.2,0.011,56.83,0.992,10.1,10.1,-10.1,-9.8,80.2,0.709
99.3,0.01,56.83,0.993,10.1,10.1,-10.1,-9.8,80.2,0.709
99.4,0.008,56.83,0.994,10.1,10.0,-10.1,-9.8,80.0,0.71
99.5,0.008,65.0,0.995,10.1,10.0,-10.1,-9.8,80.0,0.812
99.6,0.008,56.83,0.996,10.1,10.0,-10.1,-9.8,80.0,0.71
99.7,0.008,65.0,0.997,10.1,10.0,-10.1,-9.8,80.0,0.812
99.8,0.007,65.0,0.998,10.1,10.0,-10.1,-9.8,80.0,0.812
99.9,0.01,65.0,0.999,10.1,10.0,-10.1,-9.8,80.0,0.812
