Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.6,30,isocontour,5,100.0,-14.1,9.4,-1413.2,0.3,0.1,0.3,-14.1,9.4,-287.3,30
0.6,Target,,,,10.23,-19.31,-0.018,-0.15,-1.32,,,,,
0.7,1,isocontour,5,100.0,-14.3,-2.1,-894.0,0.2,-0.2,0.3,-14.3,-2.0,-209.5,1
0.7,2,isocontour,5,99.99,2.0,-9.1,-169.4,0.7,-0.3,0.8,1.6,-8.7,-78.0,2
0.7,3,isocontour,5,99.98,2.2,12.6,-1072.1,-0.8,-0.7,1.1,-0.2,9.7,-94.1,13
0.7,4,isocontour,5,100.0,-7.0,-18.2,-297.8,-0.2,-0.2,0.3,-7.0,-18.2,-298.0,4
0.7,5,isocontour,5,99.99,-2.4,13.3,-1214.8,1.0,-0.1,1.0,-0.2,9.7,-94.1,13
0.7,6,isocontour,5,100.0,-14.6,-19.5,-615.1,-0.3,0.1,0.3,-14.6,-19.5,-596.1,6
0.7,7,isocontour,5,100.0,12.1,2.8,-486.8,-0.2,-0.3,0.4,12.1,2.8,-153.4,7
0.7,8,isocontour,5,100.0,9.5,-8.4,-116.4,0.1,-0.3,0.3,9.5,-8.4,-115.5,8
0.7,9,isocontour,5,100.0,8.3,-1.3,-323.7,-0.0,0.3,0.3,8.3,-1.3,-70.9,9
0.7,10,isocontour,5,100.0,-6.0,2.4,-731.4,0.1,0.3,0.3,-6.1,2.5,-43.1,10
0.7,11,isocontour,5,100.0,13.6,19.4,-1496.7,0.1,-0.3,0.3,11.4,19.6,-513.2,16
0.7,12,isocontour,5,99.99,16.0,-7.6,-167.2,-0.4,-0.4,0.6,15.6,-14.3,-50.9,21
0.7,13,isocontour,5,100.0,-0.1,9.8,-945.2,0.0,0.3,0.3,-0.1,9.8,-94.1,13
0.7,14,isocontour,5,100.0,1.8,4.5,-629.2,0.1,-0.3,0.3,1.8,4.5,-23.7,14
0.7,15,isocontour,5,99.98,-9.2,6.9,-1057.8,0.1,-1.1,1.1,-6.1,2.5,-43.1,10
0.7,16,isocontour,5,99.99,12.0,19.5,-1500.8,0.7,-0.4,0.8,12.0,19.5,-513.2,16
0.7,17,isocontour,5,100.0,6.5,9.9,-861.8,-0.3,-0.1,0.3,6.5,9.9,-141.6,17
